"fraction","season","year","month","weekday","hour","holiday","temperature","feelslike","windspeed","humidity","weather"
0.245161290322581,"winter",2011,"Oct","Thursday",14,"No",19.68,23.485,37,48,"mist"
0.1375,"winter",2011,"Oct","Thursday",15,"No",19.68,23.485,30,51,"mist"
0.132478632478632,"winter",2011,"Oct","Thursday",16,"No",19.68,23.485,30,51,"mist"
0.11336032388664,"winter",2011,"Oct","Thursday",17,"No",19.68,23.485,26,48,"mist"
0.0831556503198294,"winter",2011,"Oct","Thursday",18,"No",18.86,22.725,20,51,"mist"
0.0671140939597315,"winter",2011,"Oct","Thursday",19,"No",18.86,22.725,24,51,"clear"
0.141078838174274,"winter",2011,"Oct","Thursday",20,"No",18.86,22.725,22,51,"mist"
0.096969696969697,"winter",2011,"Oct","Thursday",21,"No",18.04,21.97,20,51,"clear"
0.171875,"winter",2011,"Oct","Thursday",22,"No",18.04,21.97,22,51,"clear"
0.0777777777777778,"winter",2011,"Oct","Thursday",23,"No",17.22,21.21,17,58,"clear"
0.16,"winter",2011,"Oct","Friday",0,"No",16.4,20.455,17,62,"clear"
0.269230769230769,"winter",2011,"Oct","Friday",1,"No",16.4,20.455,15,62,"clear"
0.333333333333333,"winter",2011,"Oct","Friday",2,"No",15.58,19.695,11,66,"clear"
0,"winter",2011,"Oct","Friday",3,"No",14.76,17.425,9,71,"clear"
0,"winter",2011,"Oct","Friday",4,"No",14.76,17.425,11,71,"clear"
0,"winter",2011,"Oct","Friday",5,"No",13.94,16.665,13,76,"clear"
0.0823529411764706,"winter",2011,"Oct","Friday",6,"No",14.76,17.425,11,71,"clear"
0.0214592274678112,"winter",2011,"Oct","Friday",7,"No",14.76,17.425,11,71,"clear"
0.0398009950248756,"winter",2011,"Oct","Friday",8,"No",16.4,20.455,13,62,"clear"
0.148648648648649,"winter",2011,"Oct","Friday",9,"No",17.22,21.21,9,58,"mist"
0.231884057971014,"winter",2011,"Oct","Friday",10,"No",18.86,22.725,11,51,"clear"
0.224137931034483,"winter",2011,"Oct","Friday",11,"No",20.5,24.24,15,45,"clear"
0.195833333333333,"winter",2011,"Oct","Friday",12,"No",20.5,24.24,20,45,"clear"
0.20873786407767,"winter",2011,"Oct","Friday",13,"No",19.68,23.485,22,48,"clear"
0.338383838383838,"winter",2011,"Oct","Friday",14,"No",21.32,25,20,42,"clear"
0.242553191489362,"winter",2011,"Oct","Friday",15,"No",20.5,24.24,19,45,"clear"
0.198675496688742,"winter",2011,"Oct","Friday",16,"No",20.5,24.24,17,45,"clear"
0.150763358778626,"winter",2011,"Oct","Friday",17,"No",18.86,22.725,17,51,"mist"
0.10831234256927,"winter",2011,"Oct","Friday",18,"No",18.04,21.97,17,54,"mist"
0.0988142292490119,"winter",2011,"Oct","Friday",19,"No",18.04,21.97,26,54,"mist"
0.157608695652174,"winter",2011,"Oct","Friday",20,"No",18.04,21.97,15,54,"mist"
0.216783216783217,"winter",2011,"Oct","Friday",21,"No",17.22,21.21,11,58,"clear"
0.212389380530973,"winter",2011,"Oct","Friday",22,"No",17.22,21.21,11,54,"clear"
0.153846153846154,"winter",2011,"Oct","Friday",23,"No",16.4,20.455,15,62,"clear"
0.166666666666667,"winter",2011,"Oct","Saturday",0,"No",16.4,20.455,13,62,"clear"
0.285714285714286,"winter",2011,"Oct","Saturday",1,"No",16.4,20.455,13,62,"clear"
0.193548387096774,"winter",2011,"Oct","Saturday",2,"No",16.4,20.455,17,62,"clear"
0.05,"winter",2011,"Oct","Saturday",3,"No",16.4,20.455,9,62,"clear"
0.5,"winter",2011,"Oct","Saturday",4,"No",15.58,19.695,6,66,"clear"
0.125,"winter",2011,"Oct","Saturday",5,"No",15.58,19.695,0,66,"clear"
0.0555555555555556,"winter",2011,"Oct","Saturday",6,"No",14.76,18.94,0,71,"clear"
0.140350877192982,"winter",2011,"Oct","Saturday",7,"No",14.76,18.18,7,76,"clear"
0.228070175438596,"winter",2011,"Oct","Saturday",8,"No",16.4,20.455,0,71,"clear"
0.27810650887574,"winter",2011,"Oct","Saturday",9,"No",17.22,21.21,6,67,"clear"
0.36864406779661,"winter",2011,"Oct","Saturday",10,"No",18.04,21.97,7,62,"mist"
0.390070921985816,"winter",2011,"Oct","Saturday",11,"No",18.04,21.97,7,62,"mist"
0.384839650145773,"winter",2011,"Oct","Saturday",12,"No",18.86,22.725,6,55,"clear"
0.422360248447205,"winter",2011,"Oct","Saturday",13,"No",20.5,24.24,0,45,"clear"
0.429032258064516,"winter",2011,"Oct","Saturday",14,"No",19.68,23.485,15,48,"mist"
0.416230366492147,"winter",2011,"Oct","Saturday",15,"No",19.68,23.485,15,51,"clear"
0.47075208913649,"winter",2011,"Oct","Saturday",16,"No",20.5,24.24,13,45,"clear"
0.397222222222222,"winter",2011,"Oct","Saturday",17,"No",18.86,22.725,9,55,"clear"
0.33134328358209,"winter",2011,"Oct","Saturday",18,"No",18.04,21.97,6,54,"clear"
0.213636363636364,"winter",2011,"Oct","Saturday",19,"No",18.04,21.97,0,67,"clear"
0.30188679245283,"winter",2011,"Oct","Saturday",20,"No",17.22,21.21,0,67,"clear"
0.235668789808917,"winter",2011,"Oct","Saturday",21,"No",16.4,20.455,0,76,"clear"
0.208333333333333,"winter",2011,"Oct","Saturday",22,"No",16.4,20.455,0,76,"clear"
0.25,"winter",2011,"Oct","Saturday",23,"No",15.58,19.695,0,82,"clear"
0.272727272727273,"winter",2011,"Oct","Sunday",0,"No",14.76,18.94,0,87,"clear"
0.154929577464789,"winter",2011,"Oct","Sunday",1,"No",14.76,18.94,0,87,"clear"
0.2,"winter",2011,"Oct","Sunday",2,"No",13.94,17.425,6,87,"clear"
0.326086956521739,"winter",2011,"Oct","Sunday",3,"No",13.94,18.18,0,87,"clear"
0.833333333333333,"winter",2011,"Oct","Sunday",4,"No",13.94,18.18,0,87,"clear"
0.333333333333333,"winter",2011,"Oct","Sunday",5,"No",13.12,17.425,0,87,"clear"
0,"winter",2011,"Oct","Sunday",6,"No",13.12,16.665,7,87,"clear"
0.142857142857143,"winter",2011,"Oct","Sunday",7,"No",13.94,17.425,6,87,"clear"
0.363636363636364,"winter",2011,"Oct","Sunday",8,"No",14.76,17.425,9,87,"clear"
0.335664335664336,"winter",2011,"Oct","Sunday",9,"No",16.4,20.455,0,76,"clear"
0.359861591695502,"winter",2011,"Oct","Sunday",10,"No",17.22,21.21,6,71,"clear"
0.393393393393393,"winter",2011,"Oct","Sunday",11,"No",18.86,22.725,11,72,"clear"
0.397094430992736,"winter",2011,"Oct","Sunday",12,"No",20.5,24.24,17,59,"clear"
0.385542168674699,"winter",2011,"Oct","Sunday",13,"No",21.32,25,13,55,"clear"
0.470588235294118,"winter",2011,"Oct","Sunday",14,"No",21.32,25,15,55,"clear"
0.441860465116279,"winter",2011,"Oct","Sunday",15,"No",21.32,25,11,52,"clear"
0.464197530864198,"winter",2011,"Oct","Sunday",16,"No",21.32,25,13,55,"clear"
0.352941176470588,"winter",2011,"Oct","Sunday",17,"No",20.5,24.24,9,63,"clear"
0.309859154929577,"winter",2011,"Oct","Sunday",18,"No",20.5,24.24,7,63,"clear"
0.274611398963731,"winter",2011,"Oct","Sunday",19,"No",18.86,22.725,0,77,"clear"
0.222222222222222,"winter",2011,"Oct","Sunday",20,"No",18.04,21.97,6,72,"clear"
0.242424242424242,"winter",2011,"Oct","Sunday",21,"No",18.04,21.97,6,72,"clear"
0.265957446808511,"winter",2011,"Oct","Sunday",22,"No",17.22,21.21,7,77,"clear"
0.36734693877551,"winter",2011,"Oct","Sunday",23,"No",17.22,21.21,11,77,"clear"
0.1875,"winter",2011,"Oct","Monday",0,"No",17.22,21.21,0,77,"clear"
0.466666666666667,"winter",2011,"Oct","Monday",1,"No",16.4,20.455,9,82,"clear"
0.142857142857143,"winter",2011,"Oct","Monday",2,"No",16.4,20.455,7,87,"clear"
0.25,"winter",2011,"Oct","Monday",3,"No",16.4,20.455,6,82,"clear"
0.166666666666667,"winter",2011,"Oct","Monday",4,"No",16.4,20.455,0,82,"clear"
0.0952380952380952,"winter",2011,"Oct","Monday",5,"No",15.58,19.695,0,87,"clear"
0.0348837209302326,"winter",2011,"Oct","Monday",6,"No",16.4,20.455,7,87,"clear"
0.0385964912280702,"winter",2011,"Oct","Monday",7,"No",15.58,19.695,7,94,"mist"
0.050251256281407,"winter",2011,"Oct","Monday",8,"No",17.22,21.21,11,88,"mist"
0.148717948717949,"winter",2011,"Oct","Monday",9,"No",18.04,21.97,11,82,"mist"
0.364341085271318,"winter",2011,"Oct","Monday",10,"No",18.86,22.725,17,82,"mist"
0.351190476190476,"winter",2011,"Oct","Monday",11,"No",20.5,24.24,11,72,"mist"
0.290909090909091,"winter",2011,"Oct","Monday",12,"No",21.32,25,7,68,"mist"
0.303030303030303,"winter",2011,"Oct","Monday",13,"No",22.14,25.76,15,64,"mist"
0.305825242718447,"winter",2011,"Oct","Monday",14,"No",22.14,25.76,13,64,"mist"
0.293785310734463,"winter",2011,"Oct","Monday",15,"No",22.96,26.515,11,60,"clear"
0.219354838709677,"winter",2011,"Oct","Monday",16,"No",22.14,25.76,13,64,"clear"
0.141693811074919,"winter",2011,"Oct","Monday",17,"No",21.32,25,9,68,"clear"
0.119341563786008,"winter",2011,"Oct","Monday",18,"No",22.14,25.76,6,60,"clear"
0.105485232067511,"winter",2011,"Oct","Monday",19,"No",19.68,23.485,0,82,"lightRainSnow"
0.0852713178294574,"winter",2011,"Oct","Monday",20,"No",19.68,23.485,7,82,"clear"
0.0952380952380952,"winter",2011,"Oct","Monday",21,"No",18.86,22.725,7,87,"clear"
0.0379746835443038,"winter",2011,"Oct","Monday",22,"No",19.68,23.485,11,75,"clear"
0.152542372881356,"winter",2011,"Oct","Monday",23,"No",18.86,22.725,6,77,"clear"
0.133333333333333,"winter",2011,"Oct","Tuesday",0,"No",18.04,21.97,9,77,"clear"
0.454545454545455,"winter",2011,"Oct","Tuesday",1,"No",18.04,21.97,9,77,"clear"
0.4,"winter",2011,"Oct","Tuesday",2,"No",17.22,21.21,9,82,"clear"
0.25,"winter",2011,"Oct","Tuesday",3,"No",16.4,20.455,0,87,"clear"
0,"winter",2011,"Oct","Tuesday",4,"No",15.58,19.695,9,87,"clear"
0,"winter",2011,"Oct","Tuesday",5,"No",15.58,19.695,9,87,"clear"
0.0306122448979592,"winter",2011,"Oct","Tuesday",6,"No",15.58,19.695,7,82,"clear"
0.0477707006369427,"winter",2011,"Oct","Tuesday",7,"No",16.4,20.455,13,76,"clear"
0.0612745098039216,"winter",2011,"Oct","Tuesday",8,"No",18.04,21.97,0,72,"clear"
0.130044843049327,"winter",2011,"Oct","Tuesday",9,"No",19.68,23.485,15,55,"clear"
0.203125,"winter",2011,"Oct","Tuesday",10,"No",20.5,24.24,17,51,"clear"
0.27710843373494,"winter",2011,"Oct","Tuesday",11,"No",21.32,25,19,48,"clear"
0.175,"winter",2011,"Oct","Tuesday",12,"No",22.14,25.76,24,39,"clear"
0.186868686868687,"winter",2011,"Oct","Tuesday",13,"No",22.96,26.515,26,37,"clear"
0.33,"winter",2011,"Oct","Tuesday",14,"No",22.96,26.515,17,40,"clear"
0.269230769230769,"winter",2011,"Oct","Tuesday",15,"No",22.96,26.515,7,37,"clear"
0.182456140350877,"winter",2011,"Oct","Tuesday",16,"No",22.96,26.515,13,37,"clear"
0.116239316239316,"winter",2011,"Oct","Tuesday",17,"No",22.96,26.515,7,37,"clear"
0.125482625482625,"winter",2011,"Oct","Tuesday",18,"No",21.32,25,7,42,"clear"
0.130177514792899,"winter",2011,"Oct","Tuesday",19,"No",19.68,23.485,13,67,"clear"
0.161290322580645,"winter",2011,"Oct","Tuesday",20,"No",18.86,22.725,7,67,"clear"
0.159203980099502,"winter",2011,"Oct","Tuesday",21,"No",18.04,21.97,9,72,"clear"
0.129411764705882,"winter",2011,"Oct","Tuesday",22,"No",18.86,22.725,13,67,"clear"
0.159574468085106,"winter",2011,"Oct","Tuesday",23,"No",18.04,21.97,9,72,"clear"
0.125,"winter",2011,"Oct","Wednesday",0,"No",18.04,21.97,13,72,"clear"
0.25,"winter",2011,"Oct","Wednesday",1,"No",18.04,21.97,17,67,"clear"
0.666666666666667,"winter",2011,"Oct","Wednesday",2,"No",18.04,21.97,11,67,"clear"
0,"winter",2011,"Oct","Wednesday",3,"No",18.04,21.97,15,67,"clear"
0,"winter",2011,"Oct","Wednesday",4,"No",17.22,21.21,17,71,"clear"
0,"winter",2011,"Oct","Wednesday",5,"No",17.22,21.21,15,71,"clear"
0,"winter",2011,"Oct","Wednesday",6,"No",17.22,21.21,15,71,"clear"
0.0501672240802676,"winter",2011,"Oct","Wednesday",7,"No",17.22,21.21,11,71,"clear"
0.0560344827586207,"winter",2011,"Oct","Wednesday",8,"No",18.04,21.97,13,67,"mist"
0.0583333333333333,"winter",2011,"Oct","Wednesday",9,"No",19.68,23.485,15,63,"mist"
0.198473282442748,"winter",2011,"Oct","Wednesday",10,"No",21.32,25,17,62,"mist"
0.148387096774194,"winter",2011,"Oct","Wednesday",11,"No",21.32,25,22,59,"clear"
0.201030927835052,"winter",2011,"Oct","Wednesday",12,"No",23.78,27.275,15,53,"lightRainSnow"
0.24390243902439,"winter",2011,"Oct","Wednesday",13,"No",22.96,26.515,7,60,"lightRainSnow"
0.212121212121212,"winter",2011,"Oct","Wednesday",14,"No",21.32,25,0,77,"mist"
0.157142857142857,"winter",2011,"Oct","Wednesday",15,"No",21.32,25,0,77,"mist"
0.07981220657277,"winter",2011,"Oct","Wednesday",16,"No",21.32,25,6,77,"mist"
0.0881057268722467,"winter",2011,"Oct","Wednesday",17,"No",21.32,25,7,77,"mist"
0.121412803532009,"winter",2011,"Oct","Wednesday",18,"No",21.32,25,11,77,"clear"
0.0755287009063444,"winter",2011,"Oct","Wednesday",19,"No",20.5,24.24,0,82,"clear"
0.130434782608696,"winter",2011,"Oct","Wednesday",20,"No",20.5,24.24,0,88,"clear"
0.10828025477707,"winter",2011,"Oct","Wednesday",21,"No",21.32,25,0,77,"mist"
0.17037037037037,"winter",2011,"Oct","Wednesday",22,"No",19.68,23.485,6,88,"mist"
0.04,"winter",2011,"Oct","Wednesday",23,"No",19.68,23.485,6,88,"mist"
0.115384615384615,"winter",2011,"Oct","Thursday",0,"No",18.86,22.725,0,94,"clear"
0.181818181818182,"winter",2011,"Oct","Thursday",1,"No",18.86,22.725,0,94,"clear"
0.375,"winter",2011,"Oct","Thursday",2,"No",18.86,22.725,0,94,"lightRainSnow"
0.25,"winter",2011,"Oct","Thursday",3,"No",18.86,22.725,0,94,"lightRainSnow"
0.25,"winter",2011,"Oct","Thursday",4,"No",19.68,23.485,0,88,"lightRainSnow"
0.0666666666666667,"winter",2011,"Oct","Thursday",5,"No",19.68,23.485,6,88,"lightRainSnow"
0.0869565217391304,"winter",2011,"Oct","Thursday",6,"No",20.5,24.24,0,82,"lightRainSnow"
0.0656934306569343,"winter",2011,"Oct","Thursday",7,"No",18.86,22.725,6,94,"mist"
0.0379746835443038,"winter",2011,"Oct","Thursday",8,"No",19.68,23.485,13,88,"lightRainSnow"
0.0935672514619883,"winter",2011,"Oct","Thursday",9,"No",20.5,24.24,11,82,"mist"
0.161290322580645,"winter",2011,"Oct","Thursday",10,"No",20.5,24.24,13,88,"lightRainSnow"
0.153846153846154,"winter",2011,"Oct","Thursday",11,"No",20.5,24.24,9,88,"lightRainSnow"
0.150943396226415,"winter",2011,"Oct","Thursday",12,"No",20.5,24.24,9,88,"lightRainSnow"
0.135135135135135,"winter",2011,"Oct","Thursday",13,"No",20.5,24.24,11,88,"mist"
0.173913043478261,"winter",2011,"Oct","Thursday",14,"No",21.32,25,0,83,"mist"
0.11214953271028,"winter",2011,"Oct","Thursday",15,"No",21.32,25,7,83,"mist"
0.0676328502415459,"winter",2011,"Oct","Thursday",16,"No",22.96,26.515,11,73,"mist"
0.0962732919254658,"winter",2011,"Oct","Thursday",17,"No",20.5,24.24,31,72,"mist"
0.0583333333333333,"winter",2011,"Oct","Thursday",18,"No",19.68,23.485,31,67,"mist"
0.0867579908675799,"winter",2011,"Oct","Thursday",19,"No",18.04,21.97,31,67,"mist"
0.0604395604395604,"winter",2011,"Oct","Thursday",20,"No",17.22,21.21,33,67,"clear"
0.0984848484848485,"winter",2011,"Oct","Thursday",21,"No",16.4,20.455,35,62,"clear"
0.126126126126126,"winter",2011,"Oct","Thursday",22,"No",14.76,15.91,33,66,"clear"
0.117647058823529,"winter",2011,"Oct","Thursday",23,"No",13.94,15.15,28,61,"clear"
0.0909090909090909,"winter",2011,"Oct","Friday",0,"No",13.94,15.91,17,66,"clear"
0.4375,"winter",2011,"Oct","Friday",1,"No",13.12,15.15,17,66,"clear"
0.25,"winter",2011,"Oct","Friday",2,"No",13.12,15.15,19,66,"clear"
0.5,"winter",2011,"Oct","Friday",3,"No",12.3,14.395,19,70,"clear"
0.5,"winter",2011,"Oct","Friday",4,"No",12.3,14.395,19,65,"clear"
0,"winter",2011,"Oct","Friday",5,"No",12.3,14.395,17,61,"mist"
0.0133333333333333,"winter",2011,"Oct","Friday",6,"No",11.48,13.635,17,65,"clear"
0.0292682926829268,"winter",2011,"Oct","Friday",7,"No",11.48,13.635,17,65,"clear"
0.0347593582887701,"winter",2011,"Oct","Friday",8,"No",12.3,14.395,19,61,"clear"
0.0829694323144105,"winter",2011,"Oct","Friday",9,"No",13.12,15.15,15,57,"clear"
0.215384615384615,"winter",2011,"Oct","Friday",10,"No",13.94,15.91,15,57,"clear"
0.238095238095238,"winter",2011,"Oct","Friday",11,"No",14.76,17.425,15,50,"clear"
0.215962441314554,"winter",2011,"Oct","Friday",12,"No",15.58,19.695,11,40,"mist"
0.18859649122807,"winter",2011,"Oct","Friday",13,"No",15.58,19.695,15,42,"mist"
0.178378378378378,"winter",2011,"Oct","Friday",14,"No",14.76,17.425,13,46,"mist"
0.204651162790698,"winter",2011,"Oct","Friday",15,"No",14.76,16.665,17,43,"mist"
0.149350649350649,"winter",2011,"Oct","Friday",16,"No",14.76,17.425,11,46,"mist"
0.07847533632287,"winter",2011,"Oct","Friday",17,"No",14.76,17.425,9,50,"mist"
0.0978260869565217,"winter",2011,"Oct","Friday",18,"No",14.76,17.425,11,53,"mist"
0.0784313725490196,"winter",2011,"Oct","Friday",19,"No",14.76,17.425,9,50,"mist"
0.0839160839160839,"winter",2011,"Oct","Friday",20,"No",13.94,15.91,15,61,"lightRainSnow"
0.0675675675675676,"winter",2011,"Oct","Friday",21,"No",13.12,15.91,11,70,"lightRainSnow"
0.111111111111111,"winter",2011,"Oct","Friday",22,"No",12.3,14.395,19,75,"lightRainSnow"
0.205128205128205,"winter",2011,"Oct","Friday",23,"No",12.3,13.635,22,81,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",0,"No",11.48,12.88,20,87,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",1,"No",12.3,13.635,20,87,"lightRainSnow"
0.0588235294117647,"winter",2011,"Oct","Saturday",2,"No",12.3,13.635,20,87,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",3,"No",12.3,13.635,28,81,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",4,"No",12.3,13.635,28,81,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",5,"No",10.66,11.365,24,93,"lightRainSnow"
0.8,"winter",2011,"Oct","Saturday",6,"No",10.66,11.365,24,87,"lightRainSnow"
0.142857142857143,"winter",2011,"Oct","Saturday",7,"No",10.66,11.365,24,87,"lightRainSnow"
0.2,"winter",2011,"Oct","Saturday",8,"No",11.48,12.88,24,87,"lightRainSnow"
0.05,"winter",2011,"Oct","Saturday",9,"No",11.48,12.88,24,87,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",10,"No",10.66,11.365,22,93,"lightRainSnow"
0.037037037037037,"winter",2011,"Oct","Saturday",11,"No",10.66,11.365,26,93,"lightRainSnow"
0.12,"winter",2011,"Oct","Saturday",12,"No",9.84,9.85,33,87,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",13,"No",9.84,9.85,35,87,"lightRainSnow"
0,"winter",2011,"Oct","Saturday",14,"No",9.84,9.85,30,87,"lightRainSnow"
0.0731707317073171,"winter",2011,"Oct","Saturday",15,"No",9.02,10.605,17,93,"lightRainSnow"
0.136363636363636,"winter",2011,"Oct","Saturday",16,"No",9.02,9.85,22,93,"lightRainSnow"
0.0967741935483871,"winter",2011,"Oct","Saturday",17,"No",9.02,9.85,22,93,"lightRainSnow"
0.13953488372093,"winter",2011,"Oct","Saturday",18,"No",9.02,9.85,22,93,"lightRainSnow"
0.0769230769230769,"winter",2011,"Oct","Saturday",19,"No",9.84,10.605,24,87,"clear"
0.148936170212766,"winter",2011,"Oct","Saturday",20,"No",9.84,10.605,24,87,"clear"
0.02,"winter",2011,"Oct","Saturday",21,"No",9.84,10.605,24,87,"clear"
0.185185185185185,"winter",2011,"Oct","Saturday",22,"No",9.02,10.605,15,87,"clear"
0.0833333333333333,"winter",2011,"Oct","Saturday",23,"No",9.02,11.365,13,87,"clear"
0.12962962962963,"winter",2011,"Oct","Sunday",0,"No",9.02,10.605,15,87,"clear"
0.209302325581395,"winter",2011,"Oct","Sunday",1,"No",9.02,10.605,17,87,"clear"
0.14,"winter",2011,"Oct","Sunday",2,"No",9.02,10.605,19,87,"clear"
0.212121212121212,"winter",2011,"Oct","Sunday",3,"No",9.84,10.605,24,75,"clear"
0.0909090909090909,"winter",2011,"Oct","Sunday",4,"No",9.02,9.85,22,80,"clear"
0,"winter",2011,"Oct","Sunday",5,"No",9.84,10.605,20,75,"clear"
0.2,"winter",2011,"Oct","Sunday",6,"No",9.84,11.365,17,75,"clear"
0.318181818181818,"winter",2011,"Oct","Sunday",7,"No",9.84,14.395,0,75,"clear"
0.25,"winter",2011,"Oct","Sunday",8,"No",10.66,12.88,15,70,"clear"
0.374149659863946,"winter",2011,"Oct","Sunday",9,"No",12.3,14.395,17,65,"clear"
0.297752808988764,"winter",2011,"Oct","Sunday",10,"No",13.12,16.665,6,61,"clear"
0.241666666666667,"winter",2011,"Oct","Sunday",11,"No",14.76,17.425,15,53,"clear"
0.270700636942675,"winter",2011,"Oct","Sunday",12,"No",15.58,19.695,13,50,"clear"
0.327536231884058,"winter",2011,"Oct","Sunday",13,"No",16.4,20.455,15,43,"clear"
0.303333333333333,"winter",2011,"Oct","Sunday",14,"No",17.22,21.21,13,38,"clear"
0.303448275862069,"winter",2011,"Oct","Sunday",15,"No",17.22,21.21,11,35,"clear"
0.334375,"winter",2011,"Oct","Sunday",16,"No",17.22,21.21,9,32,"clear"
0.220408163265306,"winter",2011,"Oct","Sunday",17,"No",16.4,20.455,7,35,"clear"
0.23943661971831,"winter",2011,"Oct","Sunday",18,"No",14.76,17.425,9,40,"clear"
0.183006535947712,"winter",2011,"Oct","Sunday",19,"No",22.96,26.515,20,49,"clear"
0.195652173913043,"winter",2011,"Oct","Sunday",20,"No",13.94,18.18,0,57,"clear"
0.0506329113924051,"winter",2011,"Oct","Sunday",21,"No",13.12,17.425,0,66,"clear"
0.183098591549296,"winter",2011,"Oct","Sunday",22,"No",12.3,16.665,0,75,"clear"
0.189189189189189,"winter",2011,"Oct","Sunday",23,"No",10.66,15.15,0,87,"clear"
0.130434782608696,"winter",2011,"Oct","Monday",0,"No",10.66,15.15,0,87,"clear"
0.384615384615385,"winter",2011,"Oct","Monday",1,"No",10.66,15.15,0,81,"clear"
0,"winter",2011,"Oct","Monday",2,"No",9.84,14.395,0,87,"clear"
0,"winter",2011,"Oct","Monday",3,"No",9.84,12.88,7,87,"clear"
0.166666666666667,"winter",2011,"Oct","Monday",4,"No",9.84,14.395,0,87,"clear"
0,"winter",2011,"Oct","Monday",5,"No",9.02,13.635,0,93,"clear"
0.0465116279069767,"winter",2011,"Oct","Monday",6,"No",9.84,14.395,0,87,"clear"
0.0484581497797357,"winter",2011,"Oct","Monday",7,"No",9.84,14.395,0,93,"clear"
0.0456989247311828,"winter",2011,"Oct","Monday",8,"No",11.48,15.91,0,87,"mist"
0.0663507109004739,"winter",2011,"Oct","Monday",9,"No",13.12,15.91,11,76,"mist"
0.171428571428571,"winter",2011,"Oct","Monday",10,"No",14.76,17.425,11,57,"mist"
0.2421875,"winter",2011,"Oct","Monday",11,"No",16.4,20.455,9,50,"clear"
0.176470588235294,"winter",2011,"Oct","Monday",12,"No",17.22,21.21,15,44,"clear"
0.157894736842105,"winter",2011,"Oct","Monday",13,"No",18.04,21.97,15,44,"mist"
0.156028368794326,"winter",2011,"Oct","Monday",14,"No",18.04,21.97,15,47,"mist"
0.160714285714286,"winter",2011,"Oct","Monday",15,"No",18.04,21.97,11,47,"clear"
0.110294117647059,"winter",2011,"Oct","Monday",16,"No",17.22,21.21,11,54,"clear"
0.0905349794238683,"winter",2011,"Oct","Monday",17,"No",17.22,21.21,9,54,"clear"
0.0710900473933649,"winter",2011,"Oct","Monday",18,"No",16.4,20.455,6,66,"clear"
0.0504201680672269,"winter",2011,"Oct","Monday",19,"No",16.4,20.455,6,66,"clear"
0.104651162790698,"winter",2011,"Oct","Monday",20,"No",16.4,20.455,6,66,"clear"
0.0603448275862069,"winter",2011,"Oct","Monday",21,"No",14.76,17.425,13,76,"mist"
0.0941176470588235,"winter",2011,"Oct","Monday",22,"No",14.76,17.425,13,76,"mist"
0.115384615384615,"winter",2011,"Oct","Monday",23,"No",14.76,17.425,13,76,"mist"
0.142857142857143,"winter",2011,"Nov","Tuesday",0,"No",14.76,17.425,11,87,"mist"
0.272727272727273,"winter",2011,"Nov","Tuesday",1,"No",14.76,17.425,9,81,"clear"
0.25,"winter",2011,"Nov","Tuesday",2,"No",14.76,17.425,11,81,"mist"
0.166666666666667,"winter",2011,"Nov","Tuesday",3,"No",14.76,17.425,9,81,"mist"
0.125,"winter",2011,"Nov","Tuesday",4,"No",13.94,15.91,15,81,"clear"
0,"winter",2011,"Nov","Tuesday",5,"No",13.12,15.91,13,81,"clear"
0.032258064516129,"winter",2011,"Nov","Tuesday",6,"No",13.12,15.91,13,81,"clear"
0.031496062992126,"winter",2011,"Nov","Tuesday",7,"No",13.94,16.665,13,76,"clear"
0.0405727923627685,"winter",2011,"Nov","Tuesday",8,"No",14.76,16.665,17,71,"clear"
0.0720720720720721,"winter",2011,"Nov","Tuesday",9,"No",16.4,20.455,11,66,"clear"
0.155555555555556,"winter",2011,"Nov","Tuesday",10,"No",18.04,21.97,9,62,"clear"
0.136752136752137,"winter",2011,"Nov","Tuesday",11,"No",18.86,22.725,7,63,"clear"
0.130681818181818,"winter",2011,"Nov","Tuesday",12,"No",20.5,24.24,6,48,"clear"
0.119760479041916,"winter",2011,"Nov","Tuesday",13,"No",19.68,23.485,13,55,"clear"
0.213333333333333,"winter",2011,"Nov","Tuesday",14,"No",20.5,24.24,17,48,"clear"
0.204301075268817,"winter",2011,"Nov","Tuesday",15,"No",20.5,24.24,9,45,"clear"
0.154362416107383,"winter",2011,"Nov","Tuesday",16,"No",19.68,23.485,11,44,"clear"
0.0711462450592885,"winter",2011,"Nov","Tuesday",17,"No",18.04,21.97,11,54,"clear"
0.0847826086956522,"winter",2011,"Nov","Tuesday",18,"No",17.22,21.21,7,58,"clear"
0.124600638977636,"winter",2011,"Nov","Tuesday",19,"No",17.22,21.21,6,58,"clear"
0.0861244019138756,"winter",2011,"Nov","Tuesday",20,"No",16.4,20.455,0,71,"clear"
0.102362204724409,"winter",2011,"Nov","Tuesday",21,"No",14.76,18.94,0,81,"clear"
0.0520833333333333,"winter",2011,"Nov","Tuesday",22,"No",14.76,18.94,0,81,"clear"
0.152777777777778,"winter",2011,"Nov","Tuesday",23,"No",13.94,18.18,0,87,"clear"
0,"winter",2011,"Nov","Wednesday",0,"No",13.12,17.425,0,87,"clear"
